Season,Date,Plot_Name,Plot_Side,Limpet_No,SL_mm,Tag_ID
Fall,2023_10_01,CNM_5,R,82,23,0
Fall,2023_10_01,CNM_5,R,83,20,0
Fall,2023_10_01,CNM_5,R,84,20,0
Fall,2023_10_01,CNM_5,R,85,19,0
Fall,2023_10_01,CNM_5,R,86,19,0
Fall,2023_10_01,CNM_5,R,87,22,0
Fall,2023_10_01,CNM_5,R,88,55,0
Fall,2023_10_01,CNM_5,R,89,56,0
Fall,2023_10_01,CNM_5,R,90,25,0
Fall,2023_10_01,CNM_5,R,91,23,0
Fall,2023_10_01,CNM_5,R,92,44,0
Fall,2023_10_01,CNM_5,R,93,53,D111
Fall,2023_10_01,CNM_5,R,94,47,0
Fall,2023_10_01,CNM_5,R,95,27,D102
Fall,2023_10_01,CNM_5,R,96,26,0
Fall,2023_10_01,CNM_5,R,97,29,0
Fall,2023_10_01,CNM_5,R,98,59,0
Fall,2023_10_01,CNM_5,R,99,60,D101
Fall,2023_10_01,CNM_5,R,100,25,0
Fall,2023_10_01,CNM_5,R,101,21,0
Fall,2023_10_01,CNM_5,R,102,24,0
Fall,2023_10_01,CNM_5,R,103,20,0
Fall,2023_10_01,CNM_5,R,104,58,0
Fall,2023_10_01,CNM_5,R,105,51,0
Fall,2023_10_01,CNM_5,R,106,56,0
Fall,2023_10_01,CNM_5,R,107,65,0
Fall,2023_10_01,CNM_5,R,108,68,D099
Fall,2023_10_01,CNM_5,R,109,47,0
Fall,2023_10_01,CNM_5,R,110,42,0
Fall,2023_10_01,CNM_5,R,111,49,0
Fall,2023_10_01,CNM_5,R,112,71,0
Fall,2023_10_01,CNM_5,R,113,52,0
Fall,2023_10_01,CNM_5,R,114,67,D109
Fall,2023_10_01,CNM_5,R,115,56,0
Fall,2023_10_01,CNM_5,R,116,27,D110
Fall,2023_10_01,CNM_5,R,117,53,0
Fall,2023_10_01,CNM_5,R,118,28,0
Fall,2023_10_01,CNM_5,R,119,18,0
Fall,2023_10_01,CNM_5,R,120,22,0
Fall,2023_10_01,CNM_5,R,121,20,0
Fall,2023_10_01,CNM_5,R,122,23,0
Fall,2023_10_01,CNM_5,R,123,49,0
Fall,2023_10_01,CNM_5,R,124,53,0
Fall,2023_10_01,CNM_5,R,125,24,0
Fall,2023_10_01,CNM_5,R,126,22,0
Fall,2023_10_01,CNM_5,R,127,17,0
Fall,2023_10_01,CNM_5,R,128,26,0
Fall,2023_10_01,CNM_5,R,129,20,0
Fall,2023_10_01,CNM_5,R,130,18,0
Fall,2023_10_01,CNM_5,R,131,20,0
Fall,2023_10_01,CNM_5,R,132,21,0
Fall,2023_10_01,CNM_5,R,133,17,0
Fall,2023_10_01,CNM_5,R,134,22,0
Fall,2023_10_01,CNM_5,R,135,21,0
Fall,2023_10_01,CNM_5,R,136,20,0
Fall,2023_10_01,CNM_5,R,137,20,0
Fall,2023_10_01,CNM_5,R,138,21,0
Fall,2023_10_01,CNM_5,R,139,20,0
Fall,2023_10_01,CNM_5,R,140,20,0
Fall,2023_10_01,CNM_5,R,141,22,0
Fall,2023_10_01,CNM_5,R,142,21,0
Fall,2023_10_01,CNM_5,R,143,20,0
Fall,2023_10_01,CNM_5,R,144,21,0
Fall,2023_10_01,CNM_5,R,145,15,0
Fall,2023_10_01,CNM_5,R,146,21,0
Fall,2023_10_01,CNM_5,R,147,20,0
Fall,2023_10_01,CNM_5,R,148,18,0
Fall,2023_10_01,CNM_5,R,149,22,0
Fall,2023_10_01,CNM_5,R,150,18,0
Fall,2023_10_01,CNM_5,R,151,47,0
Fall,2023_10_01,CNM_5,R,152,53,0
Fall,2023_10_01,CNM_5,R,153,58,0
Fall,2023_10_01,CNM_5,R,154,23,0
Fall,2023_10_01,CNM_5,R,155,22,0
Fall,2023_10_01,CNM_5,R,156,19,0
Fall,2023_10_01,CNM_5,R,157,22,0
Fall,2023_10_01,CNM_5,L,158,20,0
Fall,2023_10_01,CNM_5,L,159,20,0
Fall,2023_10_01,CNM_5,L,160,19,0
Fall,2023_10_01,CNM_5,L,161,21,0
Fall,2023_10_01,CNM_5,L,162,20,0
Fall,2023_10_01,CNM_5,L,163,36,0
Fall,2023_10_01,CNM_5,L,164,23,0
Fall,2023_10_01,CNM_5,L,165,20,D100
Fall,2023_10_01,CNM_5,L,166,20,0
Fall,2023_10_01,CNM_5,L,167,21,0
Fall,2023_10_01,CNM_5,L,168,19,0
Fall,2023_10_01,CNM_5,L,169,18,0
Fall,2023_10_01,CNM_5,L,170,16,0
Fall,2023_10_01,CNM_5,L,171,15,0
Fall,2023_10_01,CNM_5,L,172,21,0
Fall,2023_10_01,CNM_5,L,173,19,0
Fall,2023_10_01,CNM_5,L,174,25,0
Fall,2023_10_01,CNM_5,L,175,20,0
Fall,2023_10_01,CNM_5,L,176,23,0
Fall,2023_10_01,CNM_5,L,177,26,0
Fall,2023_10_01,CNM_5,L,178,23,0
Fall,2023_10_01,CNM_5,L,179,21,0
Fall,2023_10_01,CNM_5,L,180,52,0
Fall,2023_10_01,CNM_5,L,181,26,0
Fall,2023_10_01,CNM_5,L,182,21,0
Fall,2023_10_01,CNM_5,L,183,26,0
Fall,2023_10_01,CNM_5,L,184,24,0
Fall,2023_10_01,CNM_5,L,185,29,D112
Fall,2023_10_01,CNM_5,L,186,19,0
Fall,2023_10_01,CNM_5,L,187,18,0
Fall,2023_10_01,CNM_5,L,188,25,0
Fall,2023_10_01,CNM_5,L,189,24,0
Fall,2023_10_01,CNM_5,L,190,19,0
Fall,2023_10_01,CNM_5,L,191,40,0
Fall,2023_10_01,CNM_5,L,192,59,D104
Fall,2023_10_01,CNM_5,L,193,24,0
Fall,2023_10_01,CNM_5,L,194,26,0
Fall,2023_10_01,CNM_5,L,195,43,0
Fall,2023_10_01,CNM_5,L,196,43,0
Fall,2023_10_01,CNM_5,L,197,46,0
Fall,2023_10_01,CNM_5,L,198,53,0
Fall,2023_10_01,CNM_5,L,199,45,0
Fall,2023_10_01,CNM_5,L,200,59,0
Fall,2023_10_01,CNM_5,L,201,34,0
Fall,2023_10_01,CNM_5,L,202,41,0
Fall,2023_10_01,CNM_5,L,203,23,0
Fall,2023_10_01,CNM_5,L,204,35,0
Fall,2023_10_01,CNM_5,L,205,63,D113
Fall,2023_10_01,CNM_5,L,206,64,0
Fall,2023_10_01,CNM_5,L,207,41,0
Fall,2023_10_01,CNM_5,L,208,26,0
Fall,2023_10_01,CNM_5,L,209,21,0
Fall,2023_10_01,CNM_5,L,210,40,0
Fall,2023_10_01,CNM_5,L,211,52,D096
Fall,2023_10_01,CNM_5,L,212,55,0
Fall,2023_10_01,CNM_5,L,213,30,0
Fall,2023_10_01,CNM_5,L,214,55,0
Fall,2023_10_01,CNM_5,L,215,55,D097
Fall,2023_10_01,CNM_5,L,216,61,D094
Fall,2023_10_01,CNM_5,L,217,38,0
Fall,2023_10_01,CNM_5,L,218,21,0
Fall,2023_10_01,CNM_5,L,219,60,0
Fall,2023_10_01,CNM_5,L,220,56,0
Fall,2023_10_01,CNM_5,L,221,23,0
Fall,2023_10_01,CNM_5,L,222,22,0
Fall,2023_10_01,CNM_5,L,223,29,D098
Fall,2023_10_01,CNM_5,L,224,68,D093
Fall,2023_10_01,CNM_6,R,1,21,0
Fall,2023_10_01,CNM_6,R,2,31,0
Fall,2023_10_01,CNM_6,R,3,32,0
Fall,2023_10_01,CNM_6,R,4,45,0
Fall,2023_10_01,CNM_6,R,5,27,0
Fall,2023_10_01,CNM_6,R,6,37,0
Fall,2023_10_01,CNM_6,R,7,33,D140
Fall,2023_10_01,CNM_6,R,8,38,D142
Fall,2023_10_01,CNM_6,R,9,33,0
Fall,2023_10_01,CNM_6,R,10,55,D144
Fall,2023_10_01,CNM_6,R,11,55,D146
Fall,2023_10_01,CNM_6,R,12,62,D153
Fall,2023_10_01,CNM_6,R,13,43,D148
Fall,2023_10_01,CNM_6,R,14,71,D152
Fall,2023_10_01,CNM_6,R,15,63,D149
Fall,2023_10_01,CNM_6,R,16,55,D145
Fall,2023_10_01,CNM_6,R,17,31,0
Fall,2023_10_01,CNM_6,R,18,41,0
Fall,2023_10_01,CNM_6,L,19,48,D150
Fall,2023_10_01,CNM_6,L,20,70,D151
Fall,2023_10_01,CNM_6,L,21,41,0
Fall,2023_10_01,CNM_6,L,22,56,D154
Fall,2023_10_01,CNM_6,L,23,36,0
Fall,2023_10_01,CNM_6,L,24,58,0
Fall,2023_10_01,CNM_6,L,25,27,0
Fall,2023_10_01,CNM_6,L,26,39,D147
Fall,2023_10_01,CNM_6,L,27,50,D143
Fall,2023_10_01,CNM_6,L,28,25,0
Fall,2023_10_01,CNM_6,L,29,35,D155
Fall,2023_10_01,CNM_6,L,30,47,D141
Fall,2023_10_01,CNM_6,L,31,42,0
Fall,2023_10_01,CNM_6,L,32,25,0
Fall,2023_10_01,CNM_6,L,33,21,0
Fall,2023_10_01,CNM_6,L,34,25,0
Fall,2023_10_01,CNM_6,L,35,34,D138
Fall,2023_10_01,CNM_6,L,36,23,0
Fall,2023_10_01,CNM_6,L,37,38,D139
Fall,2023_10_01,CNM_6,L,38,37,0
Fall,2023_10_01,CNM_6,L,39,28,D137
Fall,2023_10_01,CNM_6,L,40,25,0
Fall,2023_10_01,CNM_6,L,41,26,0
Fall,2023_10_01,CNM_6,L,42,28,D136
Fall,2023_10_01,CNM_6,L,43,26,0
Fall,2023_10_01,CNM_6,L,44,23,0
Fall,2023_10_01,CNM_6,L,45,24,0
Fall,2023_10_01,CNM_6,L,46,25,0
Fall,2023_10_01,CNM_6,L,47,29,0
Fall,2023_10_01,CNM_6,L,48,30,D135
Fall,2023_10_01,CNM_7,R,1,29,D134
Fall,2023_10_01,CNM_7,R,2,27,0
Fall,2023_10_01,CNM_7,R,3,29,0
Fall,2023_10_01,CNM_7,R,4,25,0
Fall,2023_10_01,CNM_7,R,5,25,0
Fall,2023_10_01,CNM_7,R,6,24,0
Fall,2023_10_01,CNM_7,R,7,26,0
Fall,2023_10_01,CNM_7,R,8,72,D133
Fall,2023_10_01,CNM_7,R,9,53,0
Fall,2023_10_01,CNM_7,R,10,61,0
Fall,2023_10_01,CNM_7,R,11,42,0
Fall,2023_10_01,CNM_7,R,12,54,0
Fall,2023_10_01,CNM_7,R,13,58,0
Fall,2023_10_01,CNM_7,R,14,54,0
Fall,2023_10_01,CNM_7,R,15,69,0
Fall,2023_10_01,CNM_7,R,16,21,0
Fall,2023_10_01,CNM_7,R,17,24,0
Fall,2023_10_01,CNM_7,R,18,27,0
Fall,2023_10_01,CNM_7,R,19,57,0
Fall,2023_10_01,CNM_7,R,20,59,0
Fall,2023_10_01,CNM_7,R,21,49,0
Fall,2023_10_01,CNM_7,R,22,66,0
Fall,2023_10_01,CNM_7,R,23,53,0
Fall,2023_10_01,CNM_7,R,24,54,0
Fall,2023_10_01,CNM_7,R,25,26,0
Fall,2023_10_01,CNM_7,R,26,20,0
Fall,2023_10_01,CNM_7,R,27,23,0
Fall,2023_10_01,CNM_7,R,28,27,0
Fall,2023_10_01,CNM_7,R,29,23,0
Fall,2023_10_01,CNM_7,R,30,23,0
Fall,2023_10_01,CNM_7,R,31,60,0
Fall,2023_10_01,CNM_7,R,32,61,0
Fall,2023_10_01,CNM_7,R,33,45,0
Fall,2023_10_01,CNM_7,R,34,49,0
Fall,2023_10_01,CNM_7,R,35,19,0
Fall,2023_10_01,CNM_7,R,36,49,0
Fall,2023_10_01,CNM_7,R,37,41,0
Fall,2023_10_01,CNM_7,R,38,39,0
Fall,2023_10_01,CNM_7,R,39,28,0
Fall,2023_10_01,CNM_7,R,40,25,0
Fall,2023_10_01,CNM_7,R,41,22,0
Fall,2023_10_01,CNM_7,R,42,26,0
Fall,2023_10_01,CNM_7,R,43,26,D115
Fall,2023_10_01,CNM_7,R,44,27,0
Fall,2023_10_01,CNM_7,R,45,28,0
Fall,2023_10_01,CNM_7,R,46,51,D123
Fall,2023_10_01,CNM_7,R,47,57,D124
Fall,2023_10_01,CNM_7,R,48,39,0
Fall,2023_10_01,CNM_7,R,49,31,D116
Fall,2023_10_01,CNM_7,R,50,51,0
Fall,2023_10_01,CNM_7,R,51,16,0
Fall,2023_10_01,CNM_7,R,52,24,0
Fall,2023_10_01,CNM_7,R,53,26,0
Fall,2023_10_01,CNM_7,R,54,29,D122
Fall,2023_10_01,CNM_7,R,55,28,0
Fall,2023_10_01,CNM_7,R,56,25,0
Fall,2023_10_01,CNM_7,R,57,29,0
Fall,2023_10_01,CNM_7,R,58,31,0
Fall,2023_10_01,CNM_7,R,59,24,0
Fall,2023_10_01,CNM_7,R,60,24,0
Fall,2023_10_01,CNM_7,R,61,30,0
Fall,2023_10_01,CNM_7,R,62,31,0
Fall,2023_10_01,CNM_7,R,63,36,0
Fall,2023_10_01,CNM_7,R,64,26,0
Fall,2023_10_01,CNM_7,R,65,27,0
Fall,2023_10_01,CNM_7,R,66,27,0
Fall,2023_10_01,CNM_7,R,67,29,0
Fall,2023_10_01,CNM_7,R,68,67,D132
Fall,2023_10_01,CNM_7,R,69,35,0
Fall,2023_10_01,CNM_7,R,70,25,0
Fall,2023_10_01,CNM_7,R,71,56,D117
Fall,2023_10_01,CNM_7,R,72,22,0
Fall,2023_10_01,CNM_7,R,73,47,D126
Fall,2023_10_01,CNM_7,R,74,29,D130
Fall,2023_10_01,CNM_7,R,75,25,0
Fall,2023_10_01,CNM_7,R,76,30,0
Fall,2023_10_01,CNM_7,R,77,27,0
Fall,2023_10_01,CNM_7,R,78,25,0
Fall,2023_10_01,CNM_7,R,79,29,0
Fall,2023_10_01,CNM_7,R,80,26,0
Fall,2023_10_01,CNM_7,R,81,29,0
Fall,2023_10_01,CNM_7,R,82,50,D129
Fall,2023_10_01,CNM_7,R,83,32,0
Fall,2023_10_01,CNM_7,R,84,29,0
Fall,2023_10_01,CNM_7,R,85,55,D118
Fall,2023_10_01,CNM_7,R,86,38,0
Fall,2023_10_01,CNM_7,L,87,35,0
Fall,2023_10_01,CNM_7,L,88,58,0
Fall,2023_10_01,CNM_7,L,89,32,D120
Fall,2023_10_01,CNM_7,L,90,28,0
Fall,2023_10_01,CNM_7,L,91,28,D119
Fall,2023_10_01,CNM_7,L,92,28,0
Fall,2023_10_01,CNM_7,L,93,29,0
Fall,2023_10_01,CNM_7,L,94,27,0
Fall,2023_10_01,CNM_7,L,95,25,0
Fall,2023_10_01,CNM_7,L,96,27,0
Fall,2023_10_01,CNM_7,L,97,28,0
Fall,2023_10_01,CNM_7,L,98,39,D131
Fall,2023_10_01,CNM_7,L,99,31,0
Fall,2023_10_01,CNM_7,L,100,23,0
Fall,2023_10_01,CNM_7,L,101,23,D128
Fall,2023_10_01,CNM_7,L,102,31,0
Fall,2023_10_01,CNM_7,L,103,27,0
Fall,2023_10_01,CNM_7,L,104,28,0
Fall,2023_10_01,CNM_7,L,105,28,0
Fall,2023_10_01,CNM_7,L,106,28,0
Fall,2023_10_01,CNM_7,L,107,30,D121
Fall,2023_10_01,CNM_7,L,108,33,D127
Fall,2023_10_01,CNM_7,L,109,21,0
Fall,2023_10_01,CNM_7,L,110,21,0
Fall,2023_10_01,CNM_7,L,111,24,0
Fall,2023_10_01,CNM_7,L,112,25,0
Fall,2023_10_01,CNM_7,L,113,26,0
Fall,2023_10_01,CNM_7,L,114,15,0
Fall,2023_10_01,CNM_7,L,115,26,0
Fall,2023_10_01,CNM_7,L,116,23,0
Fall,2023_10_01,CNM_7,L,117,24,0
Fall,2023_10_01,CNM_7,L,118,25,0
Fall,2023_10_01,CNM_7,L,119,20,0
Fall,2023_10_01,CNM_7,L,120,25,0
Fall,2023_10_01,CNM_7,L,121,20,0
Fall,2023_10_01,CNM_7,L,122,21,0
Fall,2023_10_01,CNM_7,L,123,21,0
Fall,2023_10_01,CNM_7,L,124,27,0
Fall,2023_10_01,CNM_7,L,125,17,0
Fall,2023_10_01,CNM_7,L,126,19,0
Fall,2023_10_01,CNM_7,L,127,15,0
Fall,2023_10_01,CNM_7,L,128,15,0
Fall,2023_10_01,CNM_7,L,129,16,0
Fall,2023_10_01,CNM_7,L,130,17,0
Fall,2023_10_01,CNM_7,L,131,21,0
Fall,2023_10_01,CNM_7,L,132,23,0
Fall,2023_10_01,CNM_7,L,133,23,0
Fall,2023_10_01,CNM_7,L,134,23,0
Fall,2023_10_01,CNM_7,L,135,24,0
Fall,2023_10_01,CNM_7,L,136,23,0
Fall,2023_10_01,CNM_7,L,137,21,0
Fall,2023_10_01,CNM_7,L,138,27,0
Fall,2023_10_01,CNM_7,L,139,25,0
Fall,2023_10_01,CNM_7,L,140,16,0
Fall,2023_10_01,CNM_7,L,141,28,D125
Fall,2023_10_01,CNM_7,L,142,38,0
Fall,2023_10_01,CNM_7,L,143,22,0
Fall,2023_10_01,CNM_7,L,144,18,0
Fall,2023_10_01,CNM_7,L,145,29,0
Fall,2023_10_01,CNM_7,L,146,29,0
Fall,2023_10_01,CNM_7,L,147,47,0
Fall,2023_10_01,CNM_7,L,148,16,0
Fall,2023_10_01,CNM_7,L,149,16,0
Fall,2023_10_01,CNM_7,L,150,16,0
Fall,2023_10_01,CNM_7,L,151,15,0
Fall,2023_10_01,CNM_7,L,152,21,0
Fall,2023_10_01,CNM_7,L,153,23,0
Fall,2023_10_01,CNM_7,L,154,21,0
Fall,2023_10_01,CNM_7,L,155,23,0
Fall,2023_10_01,CNM_7,L,156,20,0
Fall,2023_10_01,CNM_7,L,157,23,0
Fall,2023_10_01,CNM_7,L,158,22,0
Fall,2023_10_01,CNM_7,L,159,16,0
Fall,2023_10_01,CNM_7,L,160,22,0
Fall,2023_10_01,CNM_7,L,161,18,0
Fall,2023_10_01,CNM_7,L,162,68,0
Fall,2023_10_01,CNM_7,L,163,21,0
Fall,2023_10_01,CNM_7,L,164,41,0
Fall,2023_10_01,CNM_7,L,165,17,0
Winter,2023_12_10,CNM_5,R,1,61,0
Winter,2023_12_10,CNM_5,R,2,63,0
Winter,2023_12_10,CNM_5,R,3,22,0
Winter,2023_12_10,CNM_5,R,4,23,0
Winter,2023_12_10,CNM_5,R,5,25,0
Winter,2023_12_10,CNM_5,R,6,21,0
Winter,2023_12_10,CNM_5,R,7,27,0
Winter,2023_12_10,CNM_5,R,8,29,0
Winter,2023_12_10,CNM_5,R,9,26,0
Winter,2023_12_10,CNM_5,R,10,29,0
Winter,2023_12_10,CNM_5,R,11,30,0
Winter,2023_12_10,CNM_5,R,12,20,0
Winter,2023_12_10,CNM_5,R,13,24,0
Winter,2023_12_10,CNM_5,R,14,25,0
Winter,2023_12_10,CNM_5,R,15,55,0
Winter,2023_12_10,CNM_5,R,16,46,0
Winter,2023_12_10,CNM_5,R,17,58,0
Winter,2023_12_10,CNM_5,R,18,25,0
Winter,2023_12_10,CNM_5,R,19,29,0
Winter,2023_12_10,CNM_5,R,20,57,0
Winter,2023_12_10,CNM_5,R,21,62,0
Winter,2023_12_10,CNM_5,R,22,60,0
Winter,2023_12_10,CNM_5,R,23,45,0
Winter,2023_12_10,CNM_5,R,24,23,0
Winter,2023_12_10,CNM_5,R,25,16,0
Winter,2023_12_10,CNM_5,R,26,16,0
Winter,2023_12_10,CNM_5,R,27,16,0
Winter,2023_12_10,CNM_5,R,28,47,0
Winter,2023_12_10,CNM_5,R,29,44,0
Winter,2023_12_10,CNM_5,R,30,45,0
Winter,2023_12_10,CNM_5,R,31,25,0
Winter,2023_12_10,CNM_5,R,32,57,D124
Winter,2023_12_10,CNM_5,R,33,28,0
Winter,2023_12_10,CNM_5,R,34,26,0
Winter,2023_12_10,CNM_5,R,35,29,0
Winter,2023_12_10,CNM_5,R,36,27,0
Winter,2023_12_10,CNM_5,R,37,19,0
Winter,2023_12_10,CNM_5,R,38,29,0
Winter,2023_12_10,CNM_5,R,39,25,0
Winter,2023_12_10,CNM_5,R,40,17,0
Winter,2023_12_10,CNM_5,R,41,27,0
Winter,2023_12_10,CNM_5,R,42,21,0
Winter,2023_12_10,CNM_5,R,43,30,0
Winter,2023_12_10,CNM_5,R,44,20,0
Winter,2023_12_10,CNM_5,R,45,19,0
Winter,2023_12_10,CNM_5,R,46,26,0
Winter,2023_12_10,CNM_5,R,47,22,0
Winter,2023_12_10,CNM_5,R,48,26,0
Winter,2023_12_10,CNM_5,R,49,24,0
Winter,2023_12_10,CNM_5,R,50,26,0
Winter,2023_12_10,CNM_5,R,51,30,D122
Winter,2023_12_10,CNM_5,R,52,20,0
Winter,2023_12_10,CNM_5,R,53,30,0
Winter,2023_12_10,CNM_5,R,54,32,0
Winter,2023_12_10,CNM_5,R,55,66,D132
Winter,2023_12_10,CNM_5,R,56,52,0
Winter,2023_12_10,CNM_5,R,57,50,D126
Winter,2023_12_10,CNM_5,R,58,31,0
Winter,2023_12_10,CNM_5,R,59,24,0
Winter,2023_12_10,CNM_5,R,60,18,0
Winter,2023_12_10,CNM_5,R,61,27,0
Winter,2023_12_10,CNM_5,R,62,25,0
Winter,2023_12_10,CNM_5,R,63,30,0
Winter,2023_12_10,CNM_5,R,64,37,D131
Winter,2023_12_10,CNM_5,R,65,30,0
Winter,2023_12_10,CNM_5,L,66,25,0
Winter,2023_12_10,CNM_5,L,67,30,0
Winter,2023_12_10,CNM_5,L,68,29,0
Winter,2023_12_10,CNM_5,L,69,30,0
Winter,2023_12_10,CNM_5,L,70,29,0
Winter,2023_12_10,CNM_5,L,71,29,0
Winter,2023_12_10,CNM_5,L,72,28,0
Winter,2023_12_10,CNM_5,L,73,27,0
Winter,2023_12_10,CNM_5,L,74,32,D121
Winter,2023_12_10,CNM_5,L,75,24,0
Winter,2023_12_10,CNM_5,L,76,26,0
Winter,2023_12_10,CNM_5,L,77,21,0
Winter,2023_12_10,CNM_5,L,78,27,0
Winter,2023_12_10,CNM_5,L,79,20,0
Winter,2023_12_10,CNM_5,L,80,17,0
Winter,2023_12_10,CNM_5,L,81,22,0
Winter,2023_12_10,CNM_5,L,82,20,0
Winter,2023_12_10,CNM_5,L,83,25,0
Winter,2023_12_10,CNM_5,L,84,23,0
Winter,2023_12_10,CNM_5,L,85,17,0
Winter,2023_12_10,CNM_5,L,86,16,0
Winter,2023_12_10,CNM_5,L,87,17,0
Winter,2023_12_10,CNM_5,L,88,22,0
Winter,2023_12_10,CNM_5,L,89,21,0
Winter,2023_12_10,CNM_5,L,90,25,0
Winter,2023_12_10,CNM_5,L,91,20,0
Winter,2023_12_10,CNM_5,L,92,27,0
Winter,2023_12_10,CNM_5,L,93,40,0
Winter,2023_12_10,CNM_5,L,94,59,0
Winter,2023_12_10,CNM_5,L,95,45,0
Winter,2023_12_10,CNM_5,L,96,67,D133
Winter,2023_12_10,CNM_5,L,97,24,0
Winter,2023_12_10,CNM_5,L,98,25,0
Winter,2023_12_10,CNM_5,L,99,24,0
Winter,2023_12_10,CNM_5,L,100,25,0
Winter,2023_12_10,CNM_5,L,101,25,0
Winter,2023_12_10,CNM_6,R,1,42,0
Winter,2023_12_10,CNM_6,R,2,58,0
Winter,2023_12_10,CNM_6,R,3,32,0
Winter,2023_12_10,CNM_6,R,4,56,0
Winter,2023_12_10,CNM_6,R,5,60,D153
Winter,2023_12_10,CNM_6,R,6,62,D149
Winter,2023_12_10,CNM_6,R,7,60,D145
Winter,2023_12_10,CNM_6,R,8,50,0
Winter,2023_12_10,CNM_6,R,9,30,0
Winter,2023_12_10,CNM_6,R,10,31,0
Winter,2023_12_10,CNM_6,R,11,37,0
Winter,2023_12_10,CNM_6,R,12,71,D151
Winter,2023_12_10,CNM_6,R,13,55,D154
Winter,2023_12_10,CNM_6,R,14,41,D147
Winter,2023_12_10,CNM_6,R,15,47,D143
Winter,2023_12_10,CNM_6,R,16,48,D141
Winter,2023_12_10,CNM_6,R,17,33,D138
Winter,2023_12_10,CNM_6,R,18,23,0
Winter,2024_02_10,CNM_1,R,1,65,0
Winter,2024_02_10,CNM_1,R,2,48,0
Winter,2024_02_10,CNM_1,R,3,61,0
Winter,2024_02_10,CNM_1,R,4,53,0
Winter,2024_02_10,CNM_1,R,5,22,0
Winter,2024_02_10,CNM_1,R,6,23,0
Winter,2024_02_10,CNM_1,R,7,21,0
Winter,2024_02_10,CNM_1,R,8,23,0
Winter,2024_02_10,CNM_1,R,9,24,0
Winter,2024_02_10,CNM_1,R,10,24,0
Winter,2024_02_10,CNM_1,R,11,40,0
Winter,2024_02_10,CNM_1,R,12,23,0
Winter,2024_02_10,CNM_1,R,13,55,0
Winter,2024_02_10,CNM_1,R,14,58,0
Winter,2024_02_10,CNM_1,R,15,52,0
Winter,2024_02_10,CNM_1,R,16,52,0
Winter,2024_02_10,CNM_1,R,17,50,0
Winter,2024_02_10,CNM_1,R,18,46,0
Winter,2024_02_10,CNM_1,R,19,41,0
Winter,2024_02_10,CNM_1,R,20,47,0
Winter,2024_02_10,CNM_1,R,21,66,0
Winter,2024_02_10,CNM_1,R,22,53,0
Winter,2024_02_10,CNM_1,R,23,42,0
Winter,2024_02_10,CNM_1,R,24,53,0
Winter,2024_02_10,CNM_1,R,25,51,0
Winter,2024_02_10,CNM_1,R,26,47,0
Winter,2024_02_10,CNM_1,R,27,56,0
Winter,2024_02_10,CNM_1,R,28,28,0
Winter,2024_02_10,CNM_1,R,29,22,0
Winter,2024_02_10,CNM_1,R,30,21,0
Winter,2024_02_10,CNM_1,R,31,64,0
Winter,2024_02_10,CNM_1,R,32,32,0
Winter,2024_02_10,CNM_1,R,33,37,0
Winter,2024_02_10,CNM_1,R,34,35,0
Winter,2024_02_10,CNM_1,R,35,40,0
Winter,2024_02_10,CNM_1,R,36,21,0
Winter,2024_02_10,CNM_1,R,37,21,0
Winter,2024_02_10,CNM_1,R,38,20,0
Winter,2024_02_10,CNM_1,R,39,20,0
Winter,2024_02_10,CNM_1,R,40,20,0
Winter,2024_02_10,CNM_1,R,41,23,0
Winter,2024_02_10,CNM_1,R,42,62,0
Winter,2024_02_10,CNM_1,R,43,50,0
Winter,2024_02_10,CNM_1,R,44,53,0
Winter,2024_02_10,CNM_1,R,45,58,0
Winter,2024_02_10,CNM_1,R,46,57,0
Winter,2024_02_10,CNM_1,R,47,54,D006
Winter,2024_02_10,CNM_1,R,48,62,0
Winter,2024_02_10,CNM_1,R,49,56,0
Winter,2024_02_10,CNM_1,R,50,47,0
Winter,2024_02_10,CNM_1,R,51,44,0
Winter,2024_02_10,CNM_1,R,52,51,0
Winter,2024_02_10,CNM_1,R,53,20,0
Winter,2024_02_10,CNM_1,R,54,19,0
Winter,2024_02_10,CNM_1,R,55,42,0
Winter,2024_02_10,CNM_1,R,56,19,0
Winter,2024_02_10,CNM_1,R,57,18,0
Winter,2024_02_10,CNM_1,R,58,62,0
Winter,2024_02_10,CNM_1,R,59,58,0
Winter,2024_02_10,CNM_1,R,60,60,0
Winter,2024_02_10,CNM_1,R,61,44,0
Winter,2024_02_10,CNM_1,R,62,48,0
Winter,2024_02_10,CNM_1,R,63,67,0
Winter,2024_02_10,CNM_1,R,64,56,0
Winter,2024_02_10,CNM_1,R,65,51,0
Winter,2024_02_10,CNM_1,R,66,51,0
Winter,2024_02_10,CNM_1,R,67,41,0
Winter,2024_02_10,CNM_1,R,68,47,0
Winter,2024_02_10,CNM_1,R,69,46,0
Winter,2024_02_10,CNM_1,R,70,50,0
Winter,2024_02_10,CNM_1,R,71,51,0
Winter,2024_02_10,CNM_1,R,72,38,0
Winter,2024_02_10,CNM_1,R,73,55,0
Winter,2024_02_10,CNM_1,R,74,56,0
Winter,2024_02_10,CNM_1,R,75,50,0
Winter,2024_02_10,CNM_1,R,76,25,0
Winter,2024_02_10,CNM_1,R,77,46,0
Winter,2024_02_10,CNM_1,R,78,24,0
Winter,2024_02_10,CNM_1,R,79,19,0
Winter,2024_02_10,CNM_1,R,80,20,0
